age,annual_premium,policy_tenure_months,claim_amount,num_claims_last_3yrs,vehicle_age,incident_severity,police_report,witness_present,fraud_reported,incident_type_fire,incident_type_natural disaster,incident_type_theft,customer_state_dl,customer_state_ka,customer_state_mh,customer_state_tn,customer_state_ts,channel_branch,channel_online,claim_status_open,claim_status_under review,claim_to_premium_ratio,is_repeat_claimant,tenure_bucket_short,tenure_bucket_mid,tenure_bucket_long
62,33981.79,50,83538.66,2,0.0,1,1,0,0,False,False,True,False,False,True,False,False,False,True,True,False,2.458263727021825,0,True,False,False
53,15797.53,149,131262.41,3,14.0,1,0,1,1,False,False,False,False,False,False,True,False,False,False,False,True,8.30852047627216,1,False,False,True
54,25856.31,6,82601.37,1,15.0,3,0,0,1,False,False,False,False,False,False,False,True,True,False,False,True,3.194507471968275,0,False,False,False
53,36783.53,64,83616.53,1,4.0,1,1,0,1,True,False,False,True,False,False,False,False,True,False,False,True,2.273143900438581,0,False,True,False
62,39394.52,51,58718.68,1,0.0,1,1,1,0,False,False,False,False,False,True,False,False,True,False,False,True,1.4904913045950403,0,True,False,False
60,40009.66,50,90360.58,1,10.0,1,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,2.2584126330332963,0,True,False,False
25,19154.13,35,99309.94,3,7.0,2,1,0,1,False,False,False,False,False,False,False,False,False,True,False,True,5.1845087973822155,1,True,False,False
65,45256.23,165,49708.37,3,14.0,2,1,0,0,False,False,True,False,True,False,False,False,False,True,False,False,1.0983520202186479,1,False,False,True
48,34983.29,69,79373.0,0,9.0,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,2.268818375333614,0,False,True,False
36,42594.29,76,57545.55,1,12.0,1,1,1,0,False,False,False,False,False,False,True,False,False,False,False,True,1.3509838763863329,0,False,True,False
47,34872.34,70,188484.88,1,12.0,1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,True,5.404841635472829,0,False,True,False
73,18483.35,177,80962.12,0,0.0,2,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,4.380036084579658,0,False,False,True
66,34983.29,62,154535.45,1,2.0,1,1,0,1,False,False,True,True,False,False,False,False,True,False,False,False,4.417281299691948,0,False,True,False
65,39384.36,62,76197.0,1,12.0,2,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,1.9346528760940613,0,False,True,False
44,42355.58,60,96667.94,0,2.0,1,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,2.282241389649495,0,True,False,False
62,33308.15,59,25538.62,0,3.0,1,0,0,0,False,False,True,False,False,False,True,False,False,True,False,True,0.7667148516248538,0,True,False,False
39,53381.35,17,64881.73,1,12.0,1,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,1.2154153947887272,0,False,False,False
57,47090.13,109,94474.06,0,3.0,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,2.0061964960280205,0,False,True,False
54,31920.15,5,156370.17,0,2.0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,4.898638363592791,0,False,False,False
32,44001.46,41,94989.22,1,0.0,1,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,2.1587252167265194,0,True,False,False
33,58205.52,37,86495.95999999999,0,7.0,2,1,1,0,False,False,False,False,False,True,False,False,False,True,False,False,1.4860184048110074,0,True,False,False
21,58525.82,53,113832.81,2,10.0,1,1,0,0,False,False,False,False,False,False,False,True,True,False,False,False,1.944968306837788,0,True,False,False
25,20264.0,137,158233.06,1,11.0,3,0,1,1,False,False,False,False,False,True,False,False,True,False,False,False,7.808194423883543,0,False,False,True
42,23881.6,108,82343.1,1,14.0,1,1,0,0,False,True,False,False,False,False,False,True,False,False,False,False,3.4478281259159393,0,False,True,False
45,52819.03,179,192560.02,1,10.0,1,1,0,1,False,False,False,False,False,True,False,False,False,True,False,False,3.6455871001966487,0,False,False,True
27,22300.63,64,63157.17,3,12.0,2,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,2.831953090424332,1,False,True,False
41,19129.51,168,50509.22,1,3.0,2,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,2.6402443008576357,0,False,False,True
52,29165.67,9,30547.62,1,5.0,1,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,1.0473468517317883,0,False,False,False
31,40042.72,91,189896.11,1,4.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,4.742219504082038,0,False,True,False
37,33771.24,144,121875.14,1,1.0,1,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,3.6087372350782774,0,False,False,True
38,27193.24,96,69964.57,0,15.0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,2.572771660469276,0,False,True,False
46,26909.45,168,141206.02,2,3.0,1,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,5.247255991631503,0,False,False,True
38,26451.96,57,115946.15,1,7.0,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,4.383106843241739,0,True,False,False
60,24445.88,6,173475.74,0,5.0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,7.096027795775984,0,False,False,False
36,62379.59,140,15347.52,1,0.0,1,1,0,0,False,False,False,False,False,True,False,False,False,True,False,True,0.2460303757947785,0,False,False,True
42,38570.13,13,73058.8,1,14.0,2,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,1.8941316990194481,0,False,False,False
39,45641.11,138,64186.54,2,3.0,2,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,1.4063008918737543,0,False,False,True
28,29131.07,133,206440.68124999997,0,1.0,2,1,1,0,False,True,False,True,False,False,False,False,False,False,False,True,7.0863718661255435,0,False,False,True
57,32768.52,152,132714.72,2,5.0,1,1,0,0,False,False,False,False,False,False,True,False,True,False,False,False,4.049943972325503,0,False,False,True
31,26437.35,87,72832.15,1,2.0,1,0,1,1,False,False,False,True,False,False,False,False,False,False,False,True,2.7547918081120795,0,False,True,False
34,5000.0,162,118283.4,0,15.0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,False,True,23.651949610077985,0,False,False,True
63,18463.89,31,191189.74,1,3.0,1,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,10.354231192278968,0,True,False,False
72,13272.58,79,69104.03,1,4.0,1,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,5.206133537448073,0,False,True,False
56,8002.59,22,66048.12,0,4.0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,True,8.252311775090927,0,False,False,False
70,20655.69,139,90339.89,1,0.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,4.373396221756729,0,False,False,True
66,50899.47,129,129426.13,1,0.0,1,1,1,0,False,False,True,False,False,False,False,True,False,True,True,False,2.542729566151354,0,False,False,True
45,34466.77,146,59497.91,4,8.0,1,1,1,0,False,False,False,False,False,True,False,False,False,True,False,False,1.726189712882499,1,False,False,True
61,50486.77,138,56606.73,1,3.0,1,0,0,0,False,True,False,False,True,False,False,False,True,False,False,True,1.1211968759959097,0,False,False,True
36,39931.79,56,132573.52,1,7.0,1,1,0,1,False,True,False,True,False,False,False,False,False,False,False,True,3.319916289345172,0,True,False,False
44,44390.71,13,102038.77,0,4.0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,2.2985996709746033,0,False,False,False
48,24189.24,168,1000.0,0,4.0,3,1,1,0,False,False,False,False,False,True,False,False,True,False,False,False,0.041338986301913495,0,False,False,True
72,41287.41,89,29857.37,1,6.0,1,1,0,0,False,False,False,False,False,False,True,False,False,True,True,False,0.7231416758359064,0,False,True,False
66,43744.57,17,152555.61,2,15.0,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,3.4873384893601793,0,False,False,False
45,28080.23,167,103086.77,1,4.0,2,0,1,0,False,False,False,False,False,False,False,True,False,False,False,False,3.671020464559423,0,False,False,True
55,41714.48,179,50701.18,2,11.0,1,1,0,0,False,False,True,False,True,False,False,False,True,False,True,False,1.215404449379463,0,False,False,True
29,41794.25,81,77331.57,0,12.0,1,1,1,0,False,False,False,False,False,False,False,False,False,True,True,False,1.8502478152421629,0,False,True,False
63,28405.37,139,85595.65,1,0.0,1,1,0,0,False,False,False,False,False,False,False,True,False,True,True,False,3.0132554775566183,0,False,False,True
49,21526.78,7,118108.0,0,8.0,1,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,5.486306530445778,0,False,False,False
48,20790.46,17,23878.15,1,7.0,1,1,1,0,False,True,False,True,False,False,False,False,False,False,False,False,1.1484595117418404,0,False,False,False
61,36038.07,50,47157.29,1,8.0,2,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,1.3085046312238358,0,True,False,False
54,38924.12,119,97283.01,1,2.0,3,1,1,0,False,False,False,False,False,False,False,True,False,True,False,False,2.499234684440279,0,False,True,False
22,25489.69,25,80507.44,1,7.0,1,1,1,0,False,False,True,False,False,False,True,False,True,False,False,False,3.1583076017165483,0,True,False,False
34,35319.02,7,110733.66,0,1.0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,True,3.1351528113517495,0,False,False,False
28,41846.44,121,29672.17,1,15.0,1,0,0,0,False,False,True,True,False,False,False,False,False,True,False,False,0.7090557988732404,0,False,False,True
59,42418.29,139,101070.79,2,9.0,2,1,0,0,False,False,True,True,False,False,False,False,False,False,False,False,2.3826610487822872,0,False,False,True
20,53622.56,134,134121.26,0,0.0,1,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,2.501162921670997,0,False,False,True
29,50323.77,144,106906.83,0,8.0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,2.1243381738257323,0,False,False,True
52,22984.5,145,91260.03,0,14.0,2,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False,3.970330425703161,0,False,False,True
57,55203.03,109,80685.24,1,11.0,1,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,1.46158242432663,0,False,True,False
46,28628.28,94,47431.7,2,4.0,1,1,1,0,False,False,False,False,False,False,True,False,False,True,False,False,1.6567549026730675,0,False,True,False
67,47538.47,155,81760.06,1,7.0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,1.7198353284123697,0,False,False,True
70,35815.84,63,141686.76,1,2.0,1,1,1,1,False,False,True,False,False,False,False,True,False,False,False,False,3.955869920406156,0,False,True,False
25,30054.21,18,79643.72,1,3.0,1,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,2.6499139417092743,0,False,False,False
72,13307.64,136,44958.82,2,2.0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,3.3781678668894792,0,False,False,True
53,32941.23,50,62848.88,1,14.0,1,1,1,0,False,False,False,False,False,False,True,False,False,True,False,False,1.9078514113950389,0,True,False,False
54,16287.4,177,94038.26,1,11.0,2,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,5.773327030279217,0,False,False,True
23,46607.59,75,68191.87,0,8.0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,1.4630751541722244,0,False,True,False
53,53201.51,154,106838.65,1,10.0,2,1,0,0,False,False,True,False,False,False,True,False,False,True,True,False,2.008150555302748,0,False,False,True
59,25437.07,8,108527.97,0,4.0,1,0,1,1,True,False,False,False,False,False,True,False,False,False,False,False,4.266360223082962,0,False,False,False
51,38623.65,119,125004.24,3,1.0,2,1,0,1,False,True,False,False,False,False,False,False,True,False,False,False,3.236385054621854,1,False,True,False
22,26295.3,81,149060.18,1,13.0,1,1,1,0,False,False,False,False,False,False,False,True,True,False,False,False,5.668484919931701,0,False,True,False
47,27458.18,84,129813.64,2,15.0,2,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,4.727513348905539,0,False,True,False
71,44293.94,48,42959.24,2,0.0,1,0,0,1,True,False,False,False,True,False,False,False,False,False,True,False,0.9698453141600372,0,True,False,False
59,34537.54,175,44340.95,4,0.0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,1.2838107806525694,1,False,False,True
25,55875.78,71,81590.28,0,8.0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,1.460182208065676,0,False,True,False
72,29213.21,154,64697.11,0,0.0,1,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,2.2145767419348323,0,False,False,True
72,46992.04,77,33775.3,2,11.0,3,1,0,0,False,False,False,False,False,False,False,True,False,True,False,False,0.718729837439757,0,False,True,False
27,36168.96,9,65123.87,0,15.0,3,1,1,0,False,False,False,False,False,False,False,True,True,False,False,False,1.800496046995905,0,False,False,False
63,44549.34,159,63646.92,0,4.0,2,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,1.4286517229722602,0,False,False,True
41,29634.11,34,54766.85,2,4.0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,1.8480393695181154,0,True,False,False
51,34405.29,49,70789.47,3,13.0,2,1,1,1,True,False,False,True,False,False,False,False,False,True,True,False,2.0574572265710716,1,True,False,False
43,33614.01,155,138030.29,3,5.0,2,0,0,1,False,False,False,True,False,False,False,False,False,True,False,False,4.106209993690318,1,False,False,True
62,24967.31,161,93965.71,2,7.0,1,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,3.7633988844258983,0,False,False,True
74,42944.98,166,196231.41,1,1.0,1,0,0,1,False,False,False,False,False,False,False,False,False,True,False,False,4.569261430289866,0,False,False,True
63,42802.99,77,92672.87,1,13.0,1,1,1,0,False,False,False,False,True,False,False,False,True,False,False,True,2.165052136494752,0,False,True,False
71,42122.66,137,71947.04,1,14.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,1.7079959338765907,0,False,False,True
71,53443.59,60,85185.98,2,1.0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,1.5939121246883923,0,True,False,False
23,52392.14,134,96542.14,0,7.0,2,1,1,0,False,False,False,False,False,False,True,False,False,True,False,False,1.84264848413361,0,False,False,True
32,30500.66,91,104586.43,0,2.0,1,0,0,1,False,False,False,True,False,False,False,False,True,False,False,True,3.4288766578605885,0,False,True,False
59,64526.87375,10,178452.01,2,2.0,1,1,0,1,False,False,False,False,False,True,False,False,True,False,False,True,2.7655027142437034,0,False,False,False
51,27516.79,76,46960.58,0,6.0,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,1.7065534695918532,0,False,True,False
20,35280.26,85,123657.07,0,6.0,2,0,1,1,False,False,False,False,False,False,False,True,True,False,False,False,3.504893816150557,0,False,True,False
23,27803.01,47,94348.78,0,13.0,3,1,0,0,False,False,False,False,False,True,False,False,False,True,False,False,3.3933515345448373,0,True,False,False
47,54440.84,68,14300.6,2,7.0,2,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,0.2626766472257367,0,False,True,False
53,39364.38,91,119681.45,1,2.0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,3.040271680344506,0,False,True,False
27,34983.29,9,142043.06,1,9.0,1,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,4.0601955906494025,0,False,False,False
27,49323.42,28,46427.06,3,14.0,1,1,0,0,False,False,True,False,False,True,False,False,False,True,False,True,0.9412591166809463,1,True,False,False
25,8952.62,139,84597.98,1,10.0,1,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,9.448466653711012,0,False,False,True
50,10830.77,64,7359.06,1,3.0,1,0,1,0,True,False,False,False,False,False,True,False,False,False,False,False,0.6793958882066365,0,False,True,False
18,44550.06,110,28353.71,0,2.0,1,1,0,0,False,False,True,False,True,False,False,False,True,False,False,False,0.6364317706469835,0,False,True,False
50,35725.62,102,132161.33,0,7.0,1,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,3.699239670587365,0,False,True,False
45,38005.36,100,64011.26,1,7.0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,True,False,1.6842249560336744,0,False,True,False
44,19083.25,75,35103.87,1,5.0,2,1,1,0,False,False,False,False,False,False,True,False,False,True,False,True,1.8394157485884959,0,False,True,False
56,34721.2,87,95325.72,2,1.0,1,1,0,0,False,False,False,False,True,False,False,False,True,False,True,False,2.745382493044796,0,False,True,False
47,34983.29,149,61491.44,1,1.0,1,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,1.7576872361851563,0,False,False,True
59,44890.4,174,63813.03,1,8.0,1,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,1.4214978815541506,0,False,False,True
61,37036.48,47,118269.67,1,15.0,1,1,0,1,True,False,False,False,False,False,True,False,False,True,False,False,3.1932428988149297,0,True,False,False
70,29731.35,121,32722.0,1,9.0,1,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,1.1005520922496876,0,False,False,True
63,30265.13,175,44258.57,2,7.0,1,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,1.4623134837523,0,False,False,True
47,9449.63,2,91933.6,0,14.0,1,1,1,0,True,False,False,False,False,False,False,False,False,False,False,False,9.727774762105808,0,False,False,False
46,34983.29,142,128623.44,0,11.0,1,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,3.676605699301029,0,False,False,True
31,45145.8,90,140717.21,0,11.0,1,0,1,0,False,True,False,True,False,False,False,False,False,False,False,True,3.116881152152533,0,False,True,False
52,16092.57,175,55072.22,0,9.0,2,1,0,0,False,True,False,False,False,True,False,False,False,True,False,False,3.4220014577250417,0,False,False,True
25,34983.29,105,127181.96,1,12.0,2,1,1,0,False,False,False,True,False,False,False,False,False,False,False,False,3.635402061896926,0,False,True,False
71,64526.87375,151,49713.6,1,8.0,1,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,0.770420550235471,0,False,False,True
66,23415.79,30,167179.42,0,9.0,1,1,0,1,False,False,False,True,False,False,False,False,False,True,False,False,7.139297059930076,0,True,False,False
24,35641.78,26,33980.3,1,9.0,1,1,1,0,False,False,False,False,False,False,False,True,False,True,False,True,0.9533571735986924,0,True,False,False
62,9987.17,167,86495.95999999999,1,7.0,1,0,1,0,False,False,False,False,False,False,True,False,False,True,False,True,8.659840591419648,0,False,False,True
24,34983.29,95,86495.95999999999,2,14.0,1,1,1,0,False,False,False,False,False,False,True,False,False,True,False,True,2.472422907539355,0,False,True,False
59,44046.26,101,175596.09,2,4.0,1,1,0,1,False,False,False,False,False,True,False,False,False,True,False,False,3.9865383227015707,0,False,True,False
22,31986.77,31,111609.43,3,11.0,1,0,0,0,True,False,False,False,False,True,False,False,True,False,False,False,3.4891281886796106,1,True,False,False
45,5231.5,41,39279.26,1,0.0,3,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,7.506786430960345,0,True,False,False
55,23042.98,148,61499.27,1,8.0,1,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,2.6687781364156713,0,False,False,True
59,49794.82,55,120153.15,0,14.0,2,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,2.4129163853512203,0,True,False,False
41,5000.0,106,132369.0,0,10.0,1,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,26.46850629874025,0,False,True,False
70,30829.72,57,81817.8,1,4.0,1,0,1,0,False,False,True,False,True,False,False,False,False,False,False,True,2.653775195649015,0,True,False,False
62,20839.99,48,87009.62,0,9.0,3,0,1,0,False,False,False,False,False,False,True,False,False,True,False,False,4.174927390685375,0,True,False,False
29,44654.84,30,119125.89,0,5.0,1,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,2.6676441424010835,0,True,False,False
56,26898.63,168,90930.93,1,6.0,1,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,3.380378466172211,0,False,False,True
59,39847.45,170,26792.28,0,3.0,3,1,1,0,False,False,True,True,False,False,False,False,True,False,False,True,0.6723543826673308,0,False,False,True
37,41785.53,21,48416.17,1,9.0,1,1,1,0,False,False,True,False,False,False,True,False,False,True,False,False,1.1586549541203828,0,False,False,False
60,57034.71,64,95580.4,3,3.0,1,1,0,1,False,False,False,False,False,False,True,False,False,True,False,True,1.6757992492773386,1,False,True,False
69,34983.29,102,139696.71,1,7.0,1,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,3.993126914966689,0,False,True,False
64,39512.53,69,157719.21,0,15.0,1,1,1,0,False,True,False,True,False,False,False,False,False,True,False,True,3.991524169063103,0,False,True,False
61,17179.33,130,120078.82,0,12.0,1,0,1,0,True,False,False,False,False,False,False,False,False,False,False,False,6.98931976277522,0,False,False,True
54,49284.96,47,97928.08,0,6.0,1,1,0,0,False,False,False,False,False,True,False,False,True,False,False,True,1.986936644837597,0,True,False,False
33,25873.89,11,118696.62,1,15.0,2,1,1,0,False,False,True,False,False,False,True,False,False,False,False,False,4.5873284871935684,0,False,False,False
63,28270.95,61,54996.21,0,0.0,1,1,1,0,False,False,False,False,False,False,False,True,False,False,False,False,1.9452570480635398,0,False,True,False
38,34733.03,108,78104.61,1,15.0,1,0,1,1,True,False,False,True,False,False,False,False,False,False,False,True,2.248648083738052,0,False,True,False
48,16245.39,33,47914.12,0,5.0,1,1,0,0,True,False,False,False,False,True,False,False,False,True,True,False,2.949216410537972,0,True,False,False
35,37745.24,147,86495.95999999999,0,13.0,1,0,1,0,False,False,False,False,False,False,False,True,True,False,False,False,2.291511949269649,0,False,False,True
35,46609.6,3,100009.71,0,15.0,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,True,2.145643051151455,0,False,False,False
26,38515.21,13,93348.1,0,9.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,2.423605541666743,0,False,False,False
72,15933.23,92,86495.95999999999,2,9.0,1,1,0,0,False,False,False,False,False,False,False,True,False,False,False,True,5.428311251940006,0,False,True,False
26,33514.29,93,109575.03,1,11.0,2,1,1,0,False,False,False,False,False,False,False,False,True,False,False,False,3.2694042032755797,0,False,True,False
22,34983.29,54,95918.99,1,7.0,2,1,1,0,False,False,False,False,True,False,False,False,True,False,False,True,2.741773235929613,0,True,False,False
71,12464.13,47,110047.75,0,2.0,2,1,1,1,False,False,True,False,False,False,True,False,False,False,False,False,8.828447838089135,0,True,False,False
49,22102.81,13,83079.26,1,5.0,1,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,3.7585945590375593,0,False,False,False
42,45518.52,120,103580.11,0,7.0,1,1,1,0,False,False,False,False,False,False,True,False,True,False,False,True,2.2755097153924297,0,False,True,False
60,38241.15,69,52323.5,0,11.0,1,0,0,1,False,False,False,False,False,False,False,True,False,True,False,False,1.3682154376780593,0,False,True,False
39,39943.66,22,101636.77,1,4.0,1,1,0,0,False,False,False,False,False,False,True,False,False,True,True,False,2.544439482023379,0,False,False,False
25,57313.94,72,86495.95999999999,1,9.0,2,1,0,1,False,False,False,False,False,False,True,False,False,True,False,False,1.5091346165589634,0,False,True,False
59,40622.63,169,54864.34,1,0.0,1,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,1.3505523755508801,0,False,False,True
28,42894.66,48,87332.44,0,0.0,1,0,0,0,False,True,False,False,False,False,False,True,False,False,False,False,2.035927177714482,0,True,False,False
49,64526.87375,162,56937.89,2,15.0,2,1,0,0,False,False,True,False,False,False,True,False,False,False,False,False,0.8823766643945865,0,False,False,True
72,32434.35,47,61307.2,0,13.0,3,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,1.8901352999119787,0,True,False,False
71,25425.41,34,34378.18,4,13.0,1,0,1,0,False,False,False,True,False,False,False,False,False,False,False,True,1.3520658244714845,1,True,False,False
38,40133.56,47,141959.87,1,5.0,3,1,0,1,False,True,False,True,False,False,False,False,False,False,False,False,3.537097952487831,0,True,False,False
62,40267.89,59,132955.83,2,8.0,1,0,0,0,False,False,True,False,False,True,False,False,True,False,False,False,3.3017008911842365,0,True,False,False
52,28679.42,22,109184.52,2,10.0,1,1,0,0,True,False,False,False,False,True,False,False,True,False,False,False,3.8069358816921093,0,False,False,False
45,22611.24,106,86495.95999999999,1,4.0,1,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,3.825183175129929,0,False,True,False
25,62718.13,61,76483.94,5,11.0,3,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,1.219467489424678,1,False,True,False
39,38922.12,130,206440.68124999997,1,11.0,2,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,5.303806099048585,0,False,False,True
55,26212.58,89,74761.18,2,6.0,1,0,0,0,True,False,False,False,False,False,False,True,False,True,False,True,2.8520019013045905,0,False,True,False
74,45991.16,80,96483.7,2,6.0,1,1,0,0,False,True,False,True,False,False,False,False,False,False,False,False,2.0978292822080977,0,False,True,False
18,33690.26,85,86495.95999999999,2,4.0,1,1,0,1,False,False,False,False,False,True,False,False,True,False,True,False,2.5673115223354657,0,False,True,False
58,31965.42,29,101754.65,0,12.0,1,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,3.183173154829349,0,True,False,False
66,41747.27,129,122602.67,2,15.0,2,1,1,0,False,False,False,False,False,False,True,False,False,False,False,True,2.9367125871323534,0,False,False,True
72,19497.41,19,79873.76,1,15.0,1,0,0,1,False,True,False,False,True,False,False,False,False,True,False,False,4.096424272543248,0,False,False,False
42,39231.53,130,164952.39,2,12.0,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,4.204480057747997,0,False,False,True
24,57955.46,180,95761.72,3,5.0,1,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,1.6523045058307564,1,False,False,True
33,40594.13,138,97171.84,0,12.0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,True,False,2.393682197839987,0,False,False,True
66,30485.45,82,44095.1,0,3.0,1,0,0,0,False,False,True,False,True,False,False,False,True,False,False,False,1.4463835572852857,0,False,True,False
68,28914.74,57,103832.46,2,14.0,3,0,0,1,False,False,True,True,False,False,False,False,False,False,False,False,3.590862969441557,0,True,False,False
54,30075.92,158,78968.78,1,4.0,1,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,2.6255607289576193,0,False,False,True
24,31952.45,47,57629.21,2,6.0,1,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,1.803536394348654,0,True,False,False
24,30466.32,87,50058.65,0,1.0,1,1,0,0,False,False,False,False,False,True,False,False,False,True,True,False,1.6430276768681986,0,False,True,False
45,45995.74,139,205229.35,0,1.0,2,1,1,1,False,True,False,False,False,False,False,False,False,False,False,True,4.461823816209584,0,False,False,True
51,14201.49,167,73143.52,1,6.0,2,1,0,1,False,False,False,False,False,False,False,True,False,False,False,False,5.150049040696385,0,False,False,True
19,45344.0,166,19435.66,1,8.0,2,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,0.4286174881464329,0,False,False,True
57,30443.76,16,53580.03,1,0.0,1,1,0,0,False,False,True,False,False,False,False,True,True,False,False,True,1.759909751300388,0,False,False,False
49,39523.37,162,82679.45,0,13.0,2,1,0,1,False,False,True,False,False,False,False,True,False,False,False,False,2.0918600347077003,0,False,False,True
18,21476.15,21,109600.02,2,1.0,1,1,1,1,False,False,False,False,False,False,False,False,True,False,False,False,5.103098874850713,0,False,False,False
23,50943.57,106,109965.84,0,15.0,1,1,1,0,False,False,True,True,False,False,False,False,False,False,False,False,2.1585389767741683,0,False,True,False
43,64526.87375,168,115447.65,2,4.0,1,1,1,1,False,False,False,False,True,False,False,False,True,False,False,True,1.7891128793004742,0,False,False,True
59,46515.09,118,86495.95999999999,0,6.0,1,1,1,0,False,False,False,False,False,False,True,False,False,True,False,False,1.859484750330477,0,False,True,False
65,16822.94,171,100319.82,0,2.0,3,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,5.962920695152266,0,False,False,True
42,44949.45,62,45577.32,2,13.0,3,0,1,0,False,False,False,False,False,False,False,False,False,True,False,True,1.0139458003201303,0,False,True,False
34,39858.26,57,57116.07,1,11.0,1,1,0,0,False,False,False,False,False,False,True,False,True,False,False,True,1.4329435619226247,0,True,False,False
73,15736.75,59,43703.1,1,1.0,1,1,1,0,False,False,False,False,False,False,False,False,False,True,False,False,2.7769598576670744,0,True,False,False
